PERMIT	DRILLER_NAME	COMPLETION_DATE	TOTAL_DEPTH	CASING_TYPE	CASING_DIAM	CASING_DEPTH	PUMPING_RATE	LEVEL_BEFORE	LEVEL_DURING	COLUMN_LENGTH
CL001135	HOWELL LEPPO	3/15/1946	145	Not Available	6	20	Not Available	0	12	Not Available
CL001136	HOWELL LEPPO	3/12/1946	59	Not Available	6	23	3	Not Available	Not Available	Not Available
CL001137	HOWELL LEPPO	3/18/1946	80	Not Available	6	10	10	40	Not Available	Not Available
CL001138	HOWELL LEPPO	3/5/1946	110	Not Available	6	60	9	0	110	Not Available
CL001141	HOWELL LEPPO	4/1/1946	44	Not Available	6	40	8	0	5	Not Available
CL001142	HOWELL LEPPO	5/15/1946	300	Not Available	6	20	15	0	6	Not Available
CL001143	HOWELL LEPPO	5/15/1946	70	Not Available	6	64	5	0	50	Not Available
CL001144	HOWELL LEPPO	5/15/1946	56	Not Available	6	56	4	0	26	Not Available
CL001148	HOWELL LEPPO	6/15/1946	75	Not Available	6	10	10	0	55	Not Available
CL001156	HOWELL LEPPO	7/15/1946	56	Not Available	6	43	12	0	55	Not Available
CL001157	HOWELL LEPPO	7/15/1946	55	Not Available	6	50	12	0	55	Not Available
CL001158	HOWELL LEPPO	7/15/1946	60	Not Available	6	16	10	0	60	Not Available
CL001159	HOWELL LEPPO	7/15/1946	65	Not Available	6	16	5	0	65	Not Available
CL001160	HOWELL LEPPO	7/15/1946	60	Not Available	6	22	8	0	60	Not Available
CL001161	HOWELL LEPPO	7/15/1946	80	Not Available	6	70	7	0	80	Not Available
CL001164	HOWELL LEPPO	7/1/1946	50	Not Available	6	21	6	Not Available	Not Available	Not Available
CL001165	HOWELL LEPPO	8/15/1946	325	Not Available	6	17	15	0	325	Not Available
CL001166	HOWELL LEPPO	8/15/1946	75	Not Available	6	24	5	0	75	Not Available
CL001167	HOWELL LEPPO	8/15/1946	70	Not Available	6	22	8	0	70	Not Available
CL001168	HOWELL LEPPO	8/1/1946	30	Not Available	6	23	10	0	30	Not Available
CL001169	HOWELL LEPPO	8/15/1946	70	Not Available	6	10	5	0	70	Not Available
CL001170	HOWELL LEPPO	9/15/1946	60	Not Available	6	28	6	0	60	Not Available
CL001171	HOWELL LEPPO	9/15/1946	65	Not Available	6	22	6	0	65	Not Available
CL001172	HOWELL LEPPO	9/15/1946	107	Not Available	6	90	9	0	107	Not Available
CL001173	HOWELL LEPPO	9/15/1946	100	Not Available	6	61	10	0	100	Not Available
CL001190	H E & C L WANTZ	3/12/1947	125	Not Available	6	10	Not Available	10	Not Available	Not Available
CL001205	HOWELL R LEPPO	3/10/1947	100	Not Available	6	66	3	60	Not Available	Not Available
CL001206	HOWELL R LEPPO	4/15/1947	45	Not Available	6	45	8	7	Not Available	Not Available
CL001246	H E & C L WANTZ	4/19/1947	93	Not Available	6	9	Not Available	40	Not Available	Not Available
CL001249	THEODORE W OWINGS	3/19/1947	60	Not Available	6	23	20	20	50	Not Available
CL001339	HOWELL R LEPPO	4/12/1947	132	Not Available	6	107	15	25	Not Available	Not Available
CL001340	HOWELL R LEPPO	4/12/1947	96	Not Available	6	46	18	50	Not Available	Not Available
CL001341	HOWELL R LEPPO	11/1/1950	100	Not Available	6	20	2	100	Not Available	Not Available
CL001363	THEODORE W OWINGS	4/24/1947	110	Not Available	6	100	22	65	85	Not Available
CL001381	H E & C L WANTZ	5/7/1947	110	Not Available	6	10	Not Available	23	Not Available	Not Available
CL001392	THEODORE W OWINGS	4/9/1947	75	Not Available	6	30	20	35	45	Not Available
CL001442	THEODORE W OWINGS	5/12/1947	57	Not Available	6	23	30	30	35	Not Available
CL001479	HOWELL R LEPPO	11/10/1950	90	Not Available	6	10	8	60	Not Available	Not Available
CL001480	HOWELL R LEPPO	11/10/1947	80	Not Available	6	11	4	40	Not Available	Not Available
CL001568	H E & C L WANTZ	7/9/1947	157	Not Available	6	6	Not Available	37	Not Available	Not Available
CL001569	THEODORE W OWINGS	6/16/1947	112	Not Available	6	40	18	70	65	Not Available
CL001599	H E & C L WANTZ	7/22/1947	105	Not Available	6	11	Not Available	45	Not Available	Not Available
CL001626	THEODORE W OWINGS	7/9/1947	65	Not Available	6	30	20	11	15	Not Available
CL001637	THEODORE W OWINGS	7/22/1947	163	Not Available	6	20	6	70	15	Not Available
CL001638	THEODORE W OWINGS	7/10/1947	48	Not Available	6	12	20	15	15	Not Available
CL001655	H E & C L WANTZ	8/20/1947	142	Not Available	6	12	Not Available	16	Not Available	Not Available
CL001682	THEODORE W OWINGS	7/30/1947	100	Not Available	6	61	20	60	70	Not Available
CL001693	THEODORE W OWINGS	8/7/1947	65	Not Available	6	31	22	30	35	Not Available
CL001729	WM W REICHART	9/11/1947	102	Not Available	6	Not Available	35	50	Not Available	Not Available
CL001769	THEODORE W OWINGS	8/25/1947	130	Not Available	6	30	2	70	115	Not Available
CL001794	THEODORE W OWINGS	9/6/1947	125	Not Available	6	102	25	30	40	Not Available
CL001843	PAUL A LEGORE	9/12/1947	62	Not Available	6	16	4	10	40	Not Available
CL001844	H E & C L WANTZ	9/10/1947	68	Not Available	6	16	Not Available	13	Not Available	Not Available
CL001859	H E & C L WANTZ	10/3/1947	190	Not Available	6	22	Not Available	80	Not Available	Not Available
CL001879	THEODORE W OWINGS	9/20/1947	130	Not Available	6	18	5	75	110	Not Available
CL001880	PAUL A LEGORE	9/22/1947	62	Not Available	6	7	4	15	55	Not Available
CL001947	PAUL A LEGORE	9/27/1947	65	Not Available	6	15	3	30	Not Available	Not Available
CL001948	PAUL A LEGORE	10/2/1947	61	Not Available	6	16	4	18	54	Not Available
CL001949	PAUL A LEGORE	10/6/1947	78	Not Available	6	9	12	24	65	Not Available
CL001952	H E & C L WANTZ	10/18/1947	150	Not Available	6	12	Not Available	76	Not Available	Not Available
CL001959	THEODORE W OWINGS	10/7/1949	51	Not Available	6	10	6	12	30	Not Available
CL001963	THEODORE W OWINGS	10/10/1947	94	Not Available	6	23	25	65	70	Not Available
CL001976	THEODORE W OWINGS	10/16/1947	72	Not Available	6	40	20	25	30	Not Available
CL002010	THEODORE W OWINGS	10/22/1947	90	Not Available	6	68	8	40	70	Not Available
CL002023	THEODORE W OWINGS	10/24/1947	80	Not Available	6	23	8	4	65	Not Available
CL002040	H E & C L WANTZ	11/17/1947	83	Not Available	6	8	Not Available	4	Not Available	Not Available
CL002041	THEODORE W OWINGS	10/30/1947	72	Not Available	6	56	20	25	30	Not Available
CL002049	"MALONEY, WILLIAM J."	8/16/1991	456	Not Available	Not Available	Not Available	Not Available	Not Available	Not Available	Not Available
CL002058	THEODORE W OWINGS	11/6/1947	90	Not Available	6	82	20	30	35	Not Available
CL002091	THEODORE W OWINGS	11/14/1947	55	Not Available	6	37	25	35	40	Not Available
CL002120	THEODORE W OWINGS	1/12/1948	330	Not Available	6	Not Available	40	60	Not Available	Not Available
CL002154	H E & C L WANTZ	12/12/1947	78	Not Available	6	79	Not Available	40	Not Available	Not Available
CL002175	H E & C L WANTZ	1/8/1948	97	Not Available	6	8	Not Available	16	Not Available	Not Available
CL002215	WM W REICHART	1/12/1948	48	Not Available	6	Not Available	10	18	Not Available	Not Available
CL002225	H E & C L WANTZ	1/26/1948	102	Not Available	6	6	Not Available	18	Not Available	Not Available
CL002256	H E & C L WANTZ	2/7/1948	125	Not Available	6	8	Not Available	20	Not Available	Not Available
CL002260	RAYMOND H LEPPO	1/19/1948	100	Not Available	6	11	2	100	Not Available	Not Available
CL002267	G EDGAR HARR SONS	3/5/1948	108	Not Available	6	Not Available	2	30	85	Not Available
CL002275	H E & C L WANTZ	3/6/1948	78	Not Available	6	4	25	40	50	Not Available
CL002280	RAYMOND H LEPPO	6/28/1947	75	Not Available	6	12	10	35	Not Available	Not Available
CL002294	COLUMBIA PUMP & WELL	4/3/1948	300	Not Available	8	78	25	8	125	Not Available
CL002308	JAMES B EDMONDSON	2/21/1948	60	Not Available	6	Not Available	5	30	65	Not Available
CL002314	JAMES B EDMONDSON	3/3/1948	60	Not Available	6	Not Available	20	35	30	Not Available
CL002345	H E & C L WANTZ	5/6/1948	102	Not Available	6	8	Not Available	19	Not Available	Not Available
CL002346	RAYMOND H LEPPO	8/5/1947	78	Not Available	6	46	6	Not Available	Not Available	Not Available
CL002349	RAYMOND H LEPPO	9/9/1947	96	Not Available	6	11	10	Not Available	Not Available	Not Available
CL002357	THEODORE W OWINGS	3/20/1948	128	Not Available	6	13	7	15	50	120
CL002363	JAMES B EDMONDSON	3/10/1948	40	Not Available	6	Not Available	10	25	15	Not Available
CL002380	JAMES B EDMONDSON	3/16/1948	60	Not Available	6	Not Available	5	30	15	Not Available
CL002417	RAYMOND H LEPPO	3/29/1948	79	Not Available	6	58	15	35	Not Available	Not Available
CL002419	JAMES B EDMONDSON	3/27/1948	67	Not Available	6	Not Available	10	30	10	Not Available
CL002423	RAYMOND H LEPPO	12/15/1948	90	Not Available	6	10	4	50	Not Available	Not Available
CL002434	THEODORE W OWINGS	4/8/1948	200	Not Available	6	27	20	60	200	190
CL002477	THEODORE W OWINGS	4/20/1948	65	Not Available	6	35	22	20	20	50
CL002510	WALTER HOFFMAN	4/24/1948	85	Not Available	6	10	7	35	35	Not Available
CL002529	RAYMOND H LEPPO	5/5/1948	150	Not Available	6	10	5	130	Not Available	Not Available
CL002530	RAYMOND H LEPPO	5/1/1948	110	Not Available	6	105	10	60	Not Available	Not Available
CL002537	WALTER L HOFFMAN	5/6/1948	90	Not Available	6	11	3	30	40	Not Available
CL002569	THEODORE W OWINGS	4/27/1947	70	Not Available	6	22	5	25	65	65
CL002570	MAURICE UTERMAHLEN	5/7/1948	60	Not Available	6	25	9	10	50	Not Available
CL002576	THEODORE W OWINGS	5/4/1948	104	Not Available	6	23	5	65	85	100
CL002598	A C REIDER & SON	8/29/1947	129	Not Available	10	59	200	24	29	100
CL002599	A C REIDER & SON	12/12/1947	160	Not Available	10	59	200	32	40	100
CL002631	WALTER L HOFFMAN	5/15/1948	100	Not Available	6	11	6	40	40	Not Available
CL002636	H E & C L WANTZ	6/18/1948	201	Not Available	6	10	Not Available	49	Not Available	Not Available
CL002637	H E & C L WANTZ	7/16/1948	113	Not Available	6	21	Not Available	20	Not Available	Not Available
CL002638	J B EDMONDSON	4/26/1948	75	Not Available	6	Not Available	30	35	40	Not Available
CL002664	MAURICE UTERMAHLEN	5/20/1948	40	Not Available	6	Not Available	2	10	Not Available	Not Available
CL002665	MAURICE UTERMAHLEN	6/1/1948	83	Not Available	6	Not Available	Not Available	48	Not Available	Not Available
CL002666	MAURICE UTERMAHLEN	5/24/1948	100	Not Available	6	Not Available	18	49	49	Not Available
CL002667	MAURICE UTERMAHLEN	6/11/1948	100	Not Available	6	Not Available	1	50	Not Available	Not Available
CL002679	PAUL A LEGORE	5/20/1948	79	Not Available	6	21	2	Not Available	Not Available	Not Available
CL002681	RAYMOND H LEPPO	5/20/1948	75	Not Available	6	10	10	35	Not Available	Not Available
CL002710	WALTER L HOFFMAN	5/29/1948	80	Not Available	6	21	7	40	45	Not Available
CL002758	WALTER HOFFMAN	6/15/1948	55	Not Available	6	11	8	30	35	Not Available
CL002769	THEODORE W OWINGS	6/16/1948	80	Not Available	6	79	100	8	75	40
CL002861	RAYMOND H LEPPO	7/3/1948	90	Not Available	6	35	8	35	Not Available	Not Available
CL002862	RAYMOND H LEPPO	7/8/1948	60	Not Available	6	43	10	50	Not Available	Not Available
CL002863	RAYMOND H LEPPO	7/5/1948	76	Not Available	6	10	8	30	Not Available	Not Available
CL002887	WALTER HOFFMAN	7/13/1948	62	Not Available	6	46	18	22	22	Not Available
CL002901	RAYMOND H LEPPO	7/9/1948	68	Not Available	6	35	35	30	Not Available	Not Available
CL002914	H E & C L WANTZ	8/5/1948	71	Not Available	6	10	Not Available	Not Available	Not Available	Not Available
CL002932	WALTER HOFFMAN	8/3/1948	66	Not Available	6	6	5	40	45	Not Available
CL002937	RAYMOND H LEPPO	7/19/1948	100	Not Available	6	80	15	60	Not Available	Not Available
CL002973	EDWARD BROWN	9/7/1948	128	Not Available	6	128	Not Available	Not Available	Not Available	Not Available
CL002978	THEODORE W OWINGS	7/29/1948	63	Not Available	6	60	36	40	40	50
CL002979	THEODORE W OWINGS	7/28/1948	63	Not Available	6	18	20	40	45	50
CL002996	RAYMOND H LEPPO	8/2/1948	100	Not Available	6	10	8	60	Not Available	Not Available
CL002997	RAYMOND H LEPPO	7/28/1948	100	Not Available	6	10	4	55	Not Available	Not Available
CL003000	WALTER HOFFMAN	10/16/1948	73	Not Available	6	Not Available	Not Available	Not Available	Not Available	Not Available
CL003013	JAMES B EDMONDSON	7/22/1948	53	Not Available	6	55	4	Not Available	Not Available	Not Available
CL003014	H E & C L WANTZ	9/2/1948	156	Not Available	6	25	Not Available	Not Available	Not Available	Not Available
CL003017	THEODORE W OWINGS	8/10/1948	60	Not Available	6	15	30	25	25	50
CL003025	RAYMOND H LEPPO	8/7/1948	70	Not Available	6	10	15	35	Not Available	Not Available
CL003026	RAYMOND H LEPPO	8/9/1948	55	Not Available	6	5	16	30	Not Available	Not Available
CL003065	RAYMOND H LEPPO	9/8/1948	100	Not Available	6	20	2	60	Not Available	Not Available
CL003121	RAYMOND H LEPPO	9/2/1948	108	Not Available	6	6	2	100	Not Available	Not Available
CL003150	RAYMOND H LEPPO	9/28/1948	79	Not Available	6	11	5	35	Not Available	Not Available
CL003154	H E & C L WANTZ	10/22/1948	163	Not Available	6	3	Not Available	Not Available	Not Available	Not Available
CL003261	RAYMOND H LEPPO	10/22/1948	61	Not Available	6	20	15	30	Not Available	Not Available
CL003310	RAYMOND H LEPPO	11/6/1948	97	Not Available	6	11	2	70	Not Available	Not Available
CL003316	WALTER HOFFMAN	11/6/1948	125	Not Available	6	4	40	Not Available	Not Available	Not Available
CL003343	JAMES B EDMONDSON	10/27/1948	40	Not Available	6	Not Available	20	Not Available	Not Available	Not Available
CL003381	RAYMOND H LEPPO	11/18/1948	80	Not Available	6	20	10	35	Not Available	Not Available
CL003396	DEWEY BROWN	11/29/1948	50	Not Available	6	28	Not Available	Not Available	Not Available	Not Available
CL003397	DEWEY BROWN	12/1/1948	55	Not Available	6	8	Not Available	Not Available	Not Available	Not Available
CL003405	MAURICE UTERMAHLEN	6/17/1948	100	Not Available	6	10	Not Available	Not Available	Not Available	Not Available
CL003406	MAURICE UTERMAHLEN	8/6/1948	60	Not Available	6	10	8	Not Available	Not Available	Not Available
CL003407	MAURICE UTERMAHLEN	10/26/1948	80	Not Available	6	10	7	Not Available	Not Available	Not Available
CL003408	MAURICE UTERMAHLEN	11/15/1948	75	Not Available	6	5	8	Not Available	Not Available	Not Available
CL003417	WALTER HOFFMAN	11/30/1948	130	Not Available	6	19	4	30	40	Not Available
CL003447	PAUL A LEGORE	11/19/1948	78	Not Available	6	8	Not Available	Not Available	Not Available	Not Available
CL003459	JAMES B EDMONDSON	11/6/1948	30	Not Available	6	Not Available	40	30	Not Available	Not Available
CL003472	H E & C L WANTZ	12/22/1948	91	Not Available	6	3	Not Available	30	Not Available	Not Available
CL003475	DEWEY BROWN	1/1/1949	42	Not Available	6	35	Not Available	Not Available	Not Available	Not Available
CL003485	THEODORE W OWINGS	1/8/1949	70	Not Available	6	27	80	15	50	Not Available
CL003494	DEWEY BROWN	1/1/1949	87	Not Available	6	60	Not Available	Not Available	Not Available	Not Available
CL003516	MAURICE E UTERMAHLEN	12/17/1948	60	Not Available	6	Not Available	8	40	40	Not Available
CL003517	MAURICE E UTERMAHLEN	1/13/1949	52	Not Available	6	5	16	20	20	Not Available
CL003531	DEWEY BROWN	1/5/1949	40	Not Available	6	23	Not Available	25	Not Available	Not Available
CL003535	R A HEINER	1/8/1949	70	Not Available	6	Not Available	5	36	43	Not Available
CL003538	JAMES B EDMONDSON	1/7/1949	62	Not Available	6	Not Available	20	Not Available	Not Available	Not Available
CL003550	THEODORE W OWINGS	1/29/1949	164	Not Available	6	80	15	60	160	155
CL003565	W E HAINES JR	6/1/1949	70	Not Available	6	Not Available	10	30	40	Not Available
CL003573	R A HINER	1/24/1949	88	Not Available	6	Not Available	5	41	65	Not Available
CL003577	WALTER HOFFMAN	2/5/1949	100	Not Available	6	46	6	50	45	Not Available
CL003592	THEODORE W OWINGS	5/2/1949	200	Not Available	6	92	80	25	80	180
CL003600	MAURICE E UTERMAHLEN	1/17/1949	65	Not Available	6	5	20	40	40	Not Available
CL003601	MAURICE UTERMAHLEN	3/24/1949	78	Not Available	6	5	8	50	50	Not Available
CL003602	RAYMOND H LEPPO	2/3/1949	55	Not Available	6	20	6	40	Not Available	Not Available
CL003603	THEODORE W OWINGS	2/16/1949	61	Not Available	6	55	20	25	46	50
CL003611	R A HEINER	2/8/1949	90	Not Available	6	Not Available	7	62	70	Not Available
CL003650	THEODORE W OWINGS	2/19/1949	60	Not Available	6	31	20	23	25	40
CL003666	JAMES B EDMONDSON	2/7/1949	35	Not Available	6	Not Available	40	Not Available	Not Available	Not Available
CL003672	RICHARD C STERNER	3/24/1949	87	Not Available	6	23	Not Available	36	Not Available	Not Available
CL003673	THEODORE W OWINGS	3/17/1948	100	Not Available	6	100	15	45	95	80
CL003707	R A HINER	3/2/1949	18	Not Available	6	13	3	3	10	Not Available
CL003722	RICHARD C STERNER	4/18/1949	80	Not Available	6	79	7	31	Not Available	Not Available
CL003729	CURTIS A CROMWELL	3/17/1949	95	Not Available	6	14	7	41	47	Not Available
CL003764	RAYMOND H LEPPO	3/24/1949	68	Not Available	6	12	15	38	Not Available	Not Available
CL003783	RICHARD C STERNER	4/14/1949	76	Not Available	6	10	Not Available	11	Not Available	Not Available
CL003796	DEWEY BROWN	4/2/1949	85	Not Available	6	30	Not Available	40	Not Available	Not Available
CL003803	WM W REICHART	5/24/1949	332	Not Available	6	Not Available	6	35	Not Available	Not Available
CL003819	THEODORE W OWINGS	4/8/1949	120	Not Available	6	21	20	65	90	100
CL003857	R A HINER	4/15/1949	37	Not Available	6	37	3	5	17	Not Available
CL003866	WALTER HOFFMAN	6/6/1949	100	Not Available	6	8	6	16	30	Not Available
CL003867	RAYMOND H LEPPO	4/19/1949	120	Not Available	6	10	15	60	Not Available	Not Available
CL003875	R A HINER	4/23/1949	87	Not Available	6	Not Available	4	50	67	Not Available
CL003882	H E & C L WANTZ	4/28/1949	130	Not Available	6	15	Not Available	47	Not Available	Not Available
CL003898	DEWEY BROWN	5/15/1949	10	Not Available	6	10	Not Available	40	Not Available	Not Available
CL003935	JAMES B EDMONDSON	3/22/1949	65	Not Available	6	Not Available	20	30	45	Not Available
CL003950	MAURICE UTERMAHLEN	5/17/1949	45	Not Available	6	Not Available	16	30	30	Not Available
CL003951	MAURICE UTERMAHLEN	5/22/1949	45	Not Available	6	Not Available	24	20	20	Not Available
CL003952	MAURICE UTERMAHLEN	5/23/1949	55	Not Available	6	Not Available	24	40	40	Not Available
CL003970	R A HINER	5/10/1949	68	Not Available	6	Not Available	Not Available	35	45	Not Available
CL003985	JAMES B EDMONDSON	3/30/1949	36	Not Available	6	Not Available	20	3	3	Not Available
CL004008	RICHARD C STERNER	5/27/1949	49	Not Available	6	16	Not Available	11	Not Available	Not Available
CL004009	RICHARD C STERNER	6/14/1949	95	Not Available	6	6	Not Available	28	Not Available	Not Available
CL004025	R A HINER	5/30/1949	70	Not Available	6	Not Available	Not Available	35	45	Not Available
CL004065	H E & C L WANTZ	6/13/1949	126	Not Available	6	Not Available	30	15	Not Available	Not Available
CL004093	RICHARD C STERNER	6/9/1949	81	Not Available	6	7	Not Available	14	Not Available	Not Available
CL004116	PAUL A LEGORE	6/3/1949	65	Not Available	6	13	2	15	Not Available	Not Available
CL004117	PAUL A LEGORE	6/9/1949	88	Not Available	6	22	3	15	Not Available	Not Available
CL004121	JAMES B EDMONDSON	5/6/1949	70	Not Available	6	Not Available	20	30	30	Not Available
CL004122	JAMES B EDMONDSON	4/27/1949	53	Not Available	6	Not Available	3	4	Not Available	Not Available
CL004183	JOHN W WILLIAMS	6/27/1949	80	Not Available	6	14	10	25	55	Not Available
CL004219	RICHARD C STERNER	7/9/1949	71	Not Available	6	11	Not Available	31	Not Available	Not Available
CL004235	PAUL A LEGORE	7/13/1949	43	Not Available	6	11	4	9	Not Available	Not Available
CL004236	PAUL A LEGORE	7/6/1949	88	Not Available	6	Not Available	3	25	Not Available	Not Available
CL004289	RALPH AULT	6/1/1950	176	Not Available	6	8	5	8	85	85
CL004340	MAURICE UTERMAHLEN	6/20/1949	80	Not Available	6	Not Available	16	40	40	Not Available
CL004341	MAURICE UTERMAHLEN	7/16/1949	73	Not Available	6	Not Available	8	43	43	Not Available
CL004342	JOHN W WILLIAMS	7/19/1949	75	Not Available	6	50	3	35	55	Not Available
CL004419	RAYMOND H LEPPO	7/26/1949	60	Not Available	6	58	8	35	Not Available	Not Available
CL004420	RAYMOND H LEPPO	7/22/1949	67	Not Available	6	20	10	30	Not Available	Not Available
CL004450	WALTER HOFFMAN	8/8/1949	125	Not Available	6	65	6	35	44	Not Available
CL004451	RAYMOND H LEPPO	8/1/1949	125	Not Available	6	20	4	60	Not Available	Not Available
CL004453	MAURICE UTERMAHLEN	8/4/1949	66	Not Available	6	Not Available	8	50	50	Not Available
CL004454	JAMES B EDMONDSON	5/18/1949	60	Not Available	6	Not Available	15	30	25	Not Available
CL004455	JAMES B EDMONDSON	6/6/1949	70	Not Available	6	Not Available	10	20	30	Not Available
