PERMIT	DRILLER_NAME	COMPLETION_DATE	TOTAL_DEPTH	CASING_TYPE	CASING_DIAM	CASING_DEPTH	PUMPING_RATE	LEVEL_BEFORE	LEVEL_DURING	COLUMN_LENGTH
CO000002	ENNIS BROS	7/15/1945	70	Not Available	8	Not Available	27	6	27	Not Available
CO000104	SHANNAHAN WELL CO	12/17/1945	275	Not Available	8	35	80	34	59	Not Available
CO000123	H E & C L WANTZ	10/29/1945	107	Not Available	5	Not Available	Not Available	26	Not Available	Not Available
CO000126	"OWINGS, THEODORE W"	12/15/1945	200	Not Available	6	40	8	40	Not Available	Not Available
CO000200	SHANNAHAN WELL CO	5/9/1946	312	Not Available	8	297	150	30	240	Not Available
CO000418	SHANNAHAN WELL CO	5/9/1946	190	Not Available	8	95	50	11	30	Not Available
CO000968	ENNIS BROTHERS	3/24/1947	78	Not Available	4	Not Available	100	0	60	Not Available
CO001297	ENNIS BROTHERS	10/28/1947	76	Not Available	10	Not Available	900	9	Not Available	Not Available
CO001672	L RUDE & SON	8/1/1947	303	Not Available	2	210	35	28	Not Available	Not Available
CO001676	ENNIS BROS	8/12/1947	70	Not Available	8	Not Available	150	8	30	Not Available
CO001787	M A PENTZ	12/21/1947	304	Not Available	6	253	200	18	68	Not Available
CO001936	SHANNAHAN WELL CO	9/16/1947	222	Not Available	3	84	20	27	43	Not Available
CO002071	M A PENTZ	12/15/1947	275	Not Available	4	65	Not Available	8	Not Available	Not Available
CO003981	M A PENTZ	5/14/1949	170	Not Available	3	133	30	31	51	Not Available
CO004053	M A PENTZ	6/3/1949	140	Not Available	3	90	40	7	21	Not Available
CO004054	"PENTZ, M A"	7/14/1949	50	Not Available	3	Not Available	40	4	16	Not Available
CO004730	SHANNAHAN WELL CO	10/26/1949	260	Not Available	8	203	200	35	120	Not Available
CO004921	ENNIS BROTHERS	11/23/1949	139	Not Available	4	110	13	31	Not Available	Not Available
CO004973	ENNIS BROTHERS	11/28/1949	84	Not Available	4	55	70	22	Not Available	Not Available
CO005007	M A PENTZ	1/15/1950	580	Not Available	8	162	Not Available	30	Not Available	Not Available
CO005036	PENTZ	12/15/1949	60	Not Available	4	Not Available	34	13	24	Not Available
CO005376	SHANNAHAN WELL CO	8/12/1950	308	Not Available	6	229	50	21	30	Not Available
CO005405	M A PENTZ	3/26/1950	205	Not Available	4	107	30	26	40	8
CO005468	ENNIS BROTHERS	8/15/1950	298	Not Available	8	246	136	40	Not Available	Not Available
CO005687	M A PENTZ	6/9/1950	140	Not Available	3	100	10	31	40	Not Available
CO006714	M A PENTZ	10/20/1950	170	Not Available	4	100	10	22	30	Not Available
CO007305	M A PENTZ	3/20/1951	78	Not Available	3	70	40	11	19	Not Available
CO007306	M A PENTZ	3/27/1951	368	Not Available	3	160	10	30	60	Not Available
CO007332	M A PENTZ	2/24/1951	170	Not Available	3	105	30	32	40	Not Available
CO007824	M A PENTZ	5/5/1951	170	Not Available	3	110	10	18	30	Not Available
CO007826	M A PENTZ	10/9/1951	518	Not Available	6	170	160	10	100	100
CO007926	"PENTZ, M A"	5/12/1951	40	Not Available	3	35	8	15	25	Not Available
CO007927	M A PENTZ	6/2/1951	110	Not Available	3	90	20	17	30	Not Available
CO008030	"PENTZ, M A"	6/9/1951	78	Not Available	Not Available	Not Available	Not Available	Not Available	Not Available	Not Available
CO008211	M A PENTZ	9/22/1951	170	Not Available	3	105	50	11	20	60
CO009070	SHANNAHAN WELL CO	4/5/1952	230	Not Available	8	152	60	23	38	Not Available
CO009744	M A PENTZ	5/14/1952	150	Not Available	3	118	30	30	40	Not Available
CO009784	L RUDE & SON	8/15/1952	159	Not Available	3	105	40	35	Not Available	60
CO010276	SHANNAHAN WELL CO	7/19/1952	374	Not Available	4	121	10	36	70	Not Available
CO010686	M A PENTZ	8/18/1952	106	Not Available	4	87	20	27	40	Not Available
CO010819	M A PENTZ	8/22/1952	126	Not Available	3	84	30	0	20	Not Available
CO011135	M A PENTZ	11/4/1952	180	Not Available	3	106	30	31	50	Not Available
CO011137	ENNIS BROS	10/28/1952	397	Not Available	4	235	3	60	Not Available	Not Available
CO011219	M A PENTZ	11/7/1952	140	Not Available	3	84	50	10	50	Not Available
CO011234	SHANNAHAN WELL CO	4/4/1953	980	Not Available	8	333	35	18	150	Not Available
CO011341	M A PENTZ	11/11/1952	65	Not Available	4	45	40	10	30	Not Available
CO011663	M A PENTZ	2/1/1952	120	Not Available	3	84	100	17	30	Not Available
CO011822	M A PENTZ	3/9/1953	84	Not Available	3	42	30	11	29	Not Available
CO011823	"PENTZ, M A"	3/12/1953	44	Not Available	4	37	40	13	23	Not Available
CO012360	M A PENTZ	5/18/1953	280	Not Available	4	91	50	16	43	Not Available
CO012676	M A PENTZ	6/15/1953	95	Not Available	3	81	30	21	33	Not Available
CO013061	M A PENTZ	8/5/1953	100	Not Available	3	84	10	31	45	Not Available
CO013213	M A PENTZ	9/30/1953	78	Not Available	3	68	30	11	26	Not Available
CO013587	M A PENTZ	10/20/1953	120	Not Available	4	67	30	27	45	Not Available
CO013770	M A PENTZ	10/20/1953	140	Not Available	4	108	80	29	45	Not Available
CO014132	M A PENTZ	1/14/1954	130	Not Available	3	85	20	27	40	Not Available
CO014169	PENTZ	1/23/1954	130	Not Available	3	115	30	19	30	Not Available
CO014215	M A PENTZ	2/5/1954	200	Not Available	4	184	20	19	30	Not Available
CO014449	M A PENTZ	4/6/1954	160	Not Available	3	127	35	35	50	Not Available
CO015521	M A PENTZ	7/9/1954	325	Not Available	3	211	60	14	40	Not Available
CO015522	"PENTZ, M A"	7/1/1954	325	Not Available	Not Available	Not Available	Not Available	Not Available	Not Available	Not Available
CO015922	M A PENTZ	7/29/1954	58	Not Available	3	42	50	4	19	Not Available
CO016002	M A PENTZ	3/10/1955	140	Not Available	3	105	60	4	23	Not Available
CO016003	"PENTZ, M A"	7/30/1954	64	Not Available	Not Available	Not Available	Not Available	Not Available	Not Available	Not Available
CO016169	M A PENTZ	8/17/1954	130	Not Available	3	107	20	34	50	Not Available
CO016335	M A PENTZ	9/14/1954	169	Not Available	4	127	60	14	30	Not Available
CO016479	M A PENTZ	9/16/1954	200	Not Available	4	148	40	27	40	Not Available
CO017075	SHANNAHAN ARTESIAN	11/12/1954	46	Not Available	16	20	300	15	25	Not Available
CO017581	M A PENTZ	1/19/1955	105	Not Available	4	80	30	31	52	Not Available
CO017582	M A PENTZ	1/28/1955	150	Not Available	4	67	25	34	56	Not Available
CO017596	M A PENTZ	1/25/1955	235	Not Available	4	86	100	35	60	Not Available
CO017861	M A PENTZ	2/18/1955	147	Not Available	3	63	20	28	40	Not Available
CO018580	MCCOY NEWMAN	4/18/1955	189	Not Available	4	64	8	35	43	Not Available
CO018674	M A PENTZ	4/15/1955	320	Not Available	3	195	30	15	40	Not Available
CO018775	SHANNAHAN ARTESIAN	5/25/1955	320	Not Available	8	294	250	72	193	Not Available
CO019399	MCCOY NEWMAN	6/6/1955	93	Not Available	3	63	6	22	26	Not Available
CO019655	M A PENTZ	6/20/1955	129	Not Available	3	94	15	17	23	Not Available
CO019730	M A PENTZ	7/1/1955	190	Not Available	3	107	60	4	31	Not Available
CO019739	M A PENTZ	1/13/1956	400	Not Available	4	138	15	17	35	Not Available
CO020219	M A PENTZ	8/13/1955	147	Not Available	4	77	30	31	50	Not Available
CO020876	M A PENTZ	9/25/1955	161	Not Available	4	114	60	29	51	Not Available
CO020966	M A PENTZ	10/3/1955	160	Not Available	3	119	20	20	26	Not Available
CO021287	M A PENTZ	12/29/1955	115	Not Available	3	63	20	19	31	Not Available
CO021432	SHANNAHAN ARTESIAN	11/10/1955	171	Not Available	4	106	8	17	45	Not Available
CO021725	M A PENTZ	1/20/1956	340	Not Available	3	189	15	17	30	Not Available
CO021748	ENNIS BROS	4/2/1956	85	Not Available	10	60	60	18	Not Available	Not Available
CO022159	B F MILLY	2/17/1956	106	Not Available	4	66	5	19	21	Not Available
CO022414	B F MELBY	3/27/1956	180	Not Available	4	78	10	13	15	Not Available
CO022645	B F MILBY	4/9/1956	190	Not Available	3	113	10	14	13	32
CO022774	M A PENTZ	4/24/1956	170	Not Available	3	108	30	31	50	Not Available
CO022809	B F MILBY	4/25/1956	238	Not Available	4	71	8	24	34	Not Available
CO023038	SHANNAHAN WELL CO	5/8/1956	229	Not Available	4	155	20	15	36	Not Available
CO023155	M A PENTZ	5/21/1956	50	Not Available	4	47	60	8	12	Not Available
CO023168	SHANNAHAN WELL CO	5/18/1956	229	Not Available	6	138	51	54	95	Not Available
CO023245	M A PENTZ	5/24/1956	208	Not Available	4	104	40	26	40	Not Available
CO023336	SHANNAHAN WELL CO	5/31/1956	526	Not Available	4	333	21	23	95	Not Available
CO023423	M A PENTZ	6/27/1956	111	Not Available	3	91	30	6	20	Not Available
CO023880	SHANNAHAN WELL CO	8/29/1956	516	Not Available	4	256	50	46	108	Not Available
CO023881	SHANNAHAN WELL CO	9/3/1956	229	Not Available	4	138	25	53	75	Not Available
CO024025	M A PENTZ	8/6/1956	103	Not Available	4	88	20	24	43	Not Available
CO024321	M A PENTZ	8/16/1956	143	Not Available	Not Available	Not Available	10	26	80	Not Available
CO025339	M A PENTZ	12/17/1956	175	Not Available	4	87	10	35	41	50
CO025909	M A PENTZ JR	1/31/1957	210	Not Available	3	109	10	27	35	Not Available
CO026884	MERVIN A PENTZ JR	5/15/1957	60	Not Available	4	53	40	4	19	Not Available
CO027655	SHANNAHAN WELL CO	6/14/1957	169	Not Available	4	147	18	43	76	Not Available
CO028689	M A PENTZ JR	2/5/1958	360	Not Available	3	126	10	27	43	Not Available
CO028690	MERVIN A PENTZ JR	10/31/1957	330	Not Available	3	189	10	16	28	Not Available
CO028877	SHANNAHAN WELL CO	10/10/1957	156	Not Available	2	149	8	12	80	Not Available
CO029179	MERVIN A PENTZ JR	2/28/1958	189	Not Available	4	115	25	29	36	Not Available
CO029261	ALFRED W HUDSON	12/20/1957	200	Not Available	2	160	20	40	Not Available	Not Available
CO029445	SHANNAHAN WELL CO	12/14/1957	182	Not Available	4	118	10	11	48	Not Available
CO029446	SHANNAHAN ARTESIAN	12/24/1957	150	Not Available	Not Available	Not Available	7	9	68	Not Available
CO029899	SHANNAHAN WELL CO	4/15/1958	332	Not Available	8	284	200	65	115	Not Available
CO030223	B F MILBY	4/8/1958	105	Not Available	3	79	12	10	7	30
CO030545	SHANNAHAN WELL CO	5/2/1958	372	Not Available	8	337	54	45	315	Not Available
CO030669	SHANNAHAN WELL CO	5/10/1958	249	Not Available	2	239	20	24	65	Not Available
CO031031	MERVIN A PENTZ JR	1/2/1959	340	Not Available	3	179	10	27	39	Not Available
CO031485	M A PENTZ JR	11/28/1958	176	Not Available	3	87	10	35	49	Not Available
CO032147	SHANNAHAN WELL CO	9/30/1958	167	Not Available	3	99	25	48	68	Not Available
CO032373	E R KAUFFMAN	9/29/1958	110	Not Available	Not Available	Not Available	Not Available	Not Available	Not Available	Not Available
CO032374	E R KAUFFMAN	9/29/1958	70	Not Available	Not Available	Not Available	Not Available	Not Available	Not Available	Not Available
CO032416	E R KAUFFMAN	10/4/1958	50	Not Available	4	20	30	6	25	Not Available
CO032694	M A PENTZ JR	12/10/1958	275	Not Available	4	157	15	57	64	Not Available
CO033104	SHANNAHAN WELL CO	12/22/1954	393	Not Available	2	393	12	43	63	Not Available
CO033212	E R KAUFFMAN	12/27/1958	200	Not Available	Not Available	Not Available	Not Available	5	Not Available	Not Available
CO033213	E R KAUFFMAN	12/27/1958	45	Not Available	4	30	10	8	25	Not Available
CO033282	E R KAUFFMAN	1/7/1959	80	Not Available	Not Available	Not Available	Not Available	Not Available	Not Available	Not Available
CO033283	E R KAUFFMAN	1/7/1959	45	Not Available	Not Available	Not Available	Not Available	Not Available	Not Available	Not Available
CO033362	E R KAUFFMAN	2/9/1959	84	Not Available	Not Available	Not Available	500	6	52	Not Available
CO033431	E R KAUFFMAN	1/23/1959	40	Not Available	4	15	12	3	25	Not Available
CO033836	ROBERT MAHER	3/14/1959	225	Not Available	4	65	30	26	Not Available	Not Available
CO034752	M A PENTZ JR	6/27/1959	190	Not Available	3	107	30	3	14	25
CO034753	M A PENTZ JR	8/31/1960	63	Not Available	4	53	50	14	240	40
CO036908	L RUDE & SON	11/30/1959	137	Not Available	2	126	40	15	Not Available	25
CO037178	LYLE A STEPHENSON	12/31/1959	55	Not Available	4	20	20	9	20	Not Available
CO037179	LYLE A STEPHENSON	12/30/1959	55	Not Available	4	29	15	6	20	Not Available
CO037192	SHANNAHAN WELL CO	1/21/1960	68	Steel	16	39	180	4	33	40
CO037604	E R KAUFFMAN	2/12/1960	30	Not Available	4	15	8	9	22	Not Available
CO039629	E R KAUFFMAN	6/5/1961	250	Not Available	4	160	25	20	30	Not Available
CO040163	E R KAUFFMAN	8/29/1960	40	Not Available	4	28	50	8	20	Not Available
CO040422	E R KAUFFMAN	9/15/1960	40	Not Available	4	18	15	9	18	Not Available
CO040423	E R KAUFFMAN	9/16/1960	40	Not Available	4	20	20	9	20	Not Available
CO040480	E R KAUFFMAN	9/13/1960	500	Not Available	4	500	50	17	30	35
CO040498	E R KAUFFMAN	10/26/1960	460	Not Available	4	165	20	8	18	Not Available
CO040571	E R KAUFFMAN	9/20/1960	40	Not Available	4	12	15	11	20	Not Available
CO040572	E R KAUFFMAN	9/16/1960	50	Not Available	4	40	100	9	20	Not Available
CO040591	E R KAUFFMAN	11/3/1960	40	Not Available	4	27	10	5	20	Not Available
CO040607	SHANNAHAN WELL CO	11/15/1960	414	Not Available	8	296	50	45	88	Not Available
CO040988	E R KAUFFMAN	11/2/1960	43	Not Available	4	25	20	3	15	Not Available
CO040989	E R KAUFFMAN	11/2/1960	40	Not Available	4	10	5	3	20	Not Available
CO041169	E R KAUFFMAN	12/8/1960	194	Not Available	Not Available	150	10	16	30	Not Available
CO041244	E R KAUFFMAN	4/19/1961	200	Not Available	4	152	50	7	22	Not Available
CO041435	E R KAUFFMAN	12/9/1960	36	Not Available	4	24	30	7	14	Not Available
CO041487	"KAUFFMAN, E R"	2/7/1961	35	Not Available	4	15	15	12	25	Not Available
CO041532	ROBERT F MAHER	2/6/1961	240	Not Available	4	115	40	16	40	Not Available
CO041728	"PENTZ, M A JR"	1/22/1961	190	Not Available	3	121	25	14	26	30
CO041794	E R KAUFFMAN	3/4/1961	62	Not Available	4	36	40	7	21	Not Available
CO041795	"KAUFFMAN, E R"	3/3/1961	75	Not Available	Not Available	Not Available	Not Available	4	Not Available	Not Available
CO042053	"KAUFFMAN, E R"	4/3/1961	64	Not Available	4	64	1300	6	46	Not Available
CO042054	"MAHER, ROBERT F"	3/15/1961	35	Not Available	4	17	40	3	Not Available	Not Available
CO042264	"KAUFFMAN, E R"	4/14/1961	145	Not Available	Not Available	Not Available	Not Available	38	Not Available	Not Available
CO042574	M A PENTZ JR	4/30/1961	209	Not Available	3	144	6	34	67	Not Available
CO042653	SHANNAHAN WELL CO IN	5/27/1961	506	Not Available	4	257	50	39	68	Not Available
CO043942	E R KAUFFMAN	9/13/1961	160	Not Available	4	97	50	30	60	Not Available
CO045352	E R KAUFFMAN	11/24/1961	28	Not Available	4	18	14	11	25	Not Available
CO045439	E R KAUFFMAN	12/4/1961	30	Not Available	4	20	5	16	28	28
CO045539	SHANNAHAN WELL CO IN	12/8/1961	181	Not Available	2	172	17	19	55	Not Available
CO045591	SHANNAHAN WELL CO IN	12/12/1961	126	Not Available	4	102	20	33	37	Not Available
CO045627	WM AARRON	12/17/1961	148	Not Available	2	60	20	35	60	Not Available
CO045642	E R KAUFFMAN	2/1/1962	55	Not Available	2	40	30	13	25	Not Available
CO045838	E R KAUFFMAN	2/17/1962	158	Not Available	4	115	6	18	28	Not Available
CO046115	E R KAUFFMAN	2/16/1962	260	Not Available	Not Available	Not Available	Not Available	10	Not Available	Not Available
CO046342	M A PENTZ JR	4/14/1962	168	Not Available	3	124	10	32	84	Not Available
CO046463	E R KAUFFMAN	3/30/1962	50	Not Available	4	35	42	5	15	Not Available
CO046533	M A PENTZ JR	10/16/1962	168	Not Available	3	121	15	11	23	Not Available
CO047284	E R KAUFMAN	10/4/1962	40	Not Available	4	21	40	8	24	Not Available
CO047630	E R KAUFFMAN	6/22/1962	63	Not Available	4	45	30	10	25	Not Available
CO047681	E R KAUFFMAN	7/16/1962	40	Not Available	2	20	25	13	25	Not Available
CO047775	E R KAUFFMAN	7/6/1962	60	Not Available	4	15	35	10	26	Not Available
CO047835	E R KAUFFMAN	9/21/1962	35	Not Available	2	15	7	4	25	Not Available
CO048204	E R KAUFFMAN	8/23/1962	270	Not Available	2	94	6	19	30	40
CO049110	E R KAUFFMAN	10/1/1962	260	Not Available	4	198	20	27	45	Not Available
CO049693	E R KAUFFMAN	12/12/1962	210	Not Available	4	170	2	20	30	Not Available
CO049752	"PENTZ, M A JR"	5/15/1963	165	Not Available	3	109	20	20	25	Not Available
CO049928	E R KAUFFMAN	12/18/1962	210	Not Available	4	160	25	18	50	Not Available
CO050012	E R KAUFFMAN	12/7/1962	40	Not Available	2	24	47	10	28	Not Available
CO050013	E R KAUFFMAN	12/8/1962	40	Not Available	2	26	40	8	25	Not Available
CO050014	E R KAUFFMAN	12/6/1962	36	Not Available	2	19	30	10	26	Not Available
CO050158	E R KAUFFMAN	1/18/1963	255	Not Available	6	113	75	41	78	Not Available
CO050392	E R KAUFFMAN	1/22/1963	50	Not Available	2	20	50	6	21	Not Available
CO050422	E R KAUFFMAN	1/31/1963	74	Not Available	4	17	15	5	22	20
CO050423	E R KAUFFMAN	1/25/1963	133	Not Available	4	66	50	25	60	Not Available
CO050455	E R KAUFFMAN	4/20/1963	72	Not Available	17	72	1218	3	47	Not Available
CO050456	W KENNETH WOOD	1/31/1963	120	Not Available	4	104	15	30	50	Not Available
CO050538	M A PENTZ JR	1/23/1964	172	Not Available	4	113	100	16	48	60
CO050714	M A PENTZ JR	1/23/1964	45	Not Available	4	40	30	10	22	Not Available
CO050756	JAMES HENNING	3/14/1963	36	Not Available	2	26	37	5	20	Not Available
CO050840	AMOS HARRIS	3/21/1963	40	Not Available	2	20	9	9	27	Not Available
CO051045	JAMES HENNING	4/9/1963	40	Not Available	2	22	10	16	25	Not Available
CO051217	ARLIE D HORTON	5/15/1963	55	Not Available	6	20	5	20	50	Not Available
CO051280	E R KAUFFMAN	5/5/1963	180	Not Available	3	165	20	12	25	Not Available
CO051447	E R KAUFFMAN	5/7/1963	40	Not Available	2	20	10	12	20	Not Available
CO051448	E R KAUFFMAN	5/23/1963	37	Not Available	2	20	15	9	22	Not Available
CO051503	JAMES HENNING	5/9/1963	40	Not Available	3	20	60	6	21	Not Available
CO051504	JAMES HENNING	5/9/1963	38	Not Available	3	18	60	5	22	Not Available
CO051505	JAMES HENNING	6/8/1963	42	Not Available	3	38	50	7	22	Not Available
CO052495	JAMES HENNING	7/23/1963	246	Not Available	3	195	50	3	22	35
CO052744	M A PENTZ JR	8/16/1963	63	Not Available	4	44	40	10	21	30
CO053605	E R KAUFFMAN	8/19/1963	200	Not Available	4	122	20	11	26	Not Available
CO054038	E R KAUFFMAN	9/25/1963	160	Not Available	3	106	30	8	30	Not Available
CO055131	M A PENTZ JR	12/14/1963	138	Not Available	4	90	35	7	24	35
CO055738	AMOS HARRIS	3/2/1964	440	Not Available	4	100	8	10	25	Not Available
CO056053	M A PENTZ JR	3/14/1964	160	Not Available	4	103	10	27	48	80
CO056054	M A PENTZ JR	3/27/1964	161	Not Available	4	101	10	29	57	95
CO056819	HOWARD ENGLE	4/15/1964	105	Not Available	2	84	Not Available	23	Not Available	Not Available
CO057747	WILLIAM CROUCH SR	6/8/1964	180	Not Available	2	63	25	11	Not Available	Not Available
CO057748	WILLIAM CROUCH SR	6/5/1964	180	Not Available	2	63	25	8	Not Available	21
CO057749	SHAMAHAN ART WELL	9/16/1947	170	Not Available	3	122	25	28	43	Not Available
CO057750	M A PENTZ	6/1/1952	168	Not Available	6	93	140	12	85	80
CO060070	MERVIN A PENTZ JR	7/1/1957	127	Not Available	4	47	40	11	23	Not Available
CO650001	JAMES HANNING	6/10/1964	150	Not Available	4	110	1	19	27	Not Available
CO650002	ROBERT D MALONEY	7/21/1964	79	Not Available	2	79	50	14	21	14
CO650003	ROBERT D MALONEY	9/28/1964	163	Not Available	4	110	20	11	17	30
CO650004	JAMES HENNING	8/8/1964	52	Not Available	4	10	120	6	17	Not Available
CO650005	M A PENTZ JR	8/17/1964	205	Not Available	3	106	7	34	47	Not Available
CO650006	M A PENTZ JR	8/27/1964	187	Not Available	3	126	8	27	43	Not Available
CO650007	HOWARD ENGLE	9/11/1964	95	Not Available	2	63	Not Available	17	Not Available	30
CO650008	M A PENTZ JR	9/18/1964	165	Not Available	3	107	10	31	43	48
CO650009	M A PENTZ JR	10/7/1964	200	Not Available	3	105	15	26	47	Not Available
CO650010	E R KAUFFMAN	10/14/1964	117	Not Available	2	95	2	18	22	30
CO650012	E R KAUFFMAN	10/15/1964	43	Not Available	2	26	25	20	25	Not Available
CO650013	E R KAUFFMAN	10/27/1964	370	Not Available	2	290	5	15	27	Not Available
CO650014	E R KAUFFMAN	11/9/1964	112	Not Available	2	108	2	21	26	Not Available
CO650016	HOWARD EAGLE	12/27/1964	135	Not Available	2	84	Not Available	7	Not Available	30
CO650017	WILLIAM CROUCH SR	11/16/1964	180	Not Available	2	63	20	17	Not Available	Not Available
CO650018	HOWARD ENGLE	4/9/1995	115	Not Available	2	95	Not Available	19	Not Available	40
CO650019	E R KAUFFMAN	11/25/1964	63	Not Available	2	45	50	14	25	Not Available
CO650020	M A PENTZ JR	12/8/1964	175	Not Available	4	127	40	33	52	Not Available
CO650021	M A PENTZ JR	12/15/1964	190	Not Available	4	90	30	45	60	Not Available
CO650023	E R KAUFFMAN	2/27/1965	32	Not Available	2	17	40	5	20	Not Available
CO650024	SHANNAHAN WELL CO IN	7/30/1964	106	Not Available	8	47	100	10	17	Not Available
CO650025	HOWARD ENGLE	4/19/1925	120	Not Available	2	78	Not Available	19	Not Available	42
CO650026	HOWARD ENGLE	5/9/1965	95	Not Available	2	78	Not Available	8	Not Available	30
CO650027	E R KAUFFMAN	2/1/1965	340	Not Available	2	260	5	10	25	Not Available
CO650028	E R KAUFFMAN	2/19/1965	35	Not Available	2	17	5	16	20	Not Available
CO650029	E R KAUFFMAN	2/27/1965	58	Not Available	4	35	42	10	20	Not Available
CO650030	M A PENTZ JR	2/18/1965	190	Not Available	3	93	25	29	41	Not Available
CO650031	IDEAL WELL DRILLERS	2/23/1965	75	Not Available	12	75	1000	11	65	Not Available
CO650032	WM K WOOD	2/19/1965	60	Not Available	4	60	60	12	25	Not Available
CO650033	M A PENTZ JR	2/24/1965	150	Not Available	3	95	15	10	22	Not Available
CO650034	M A PENTZ JR	4/1/1965	185	Not Available	3	96	25	25	42	Not Available
CO650035	M A PENTZ JR	4/10/1965	223	Not Available	4	132	12	43	49	70
CO650036	M A PENTZ JR	4/22/1965	229	Not Available	3	91	30	12	32	Not Available
CO650037	E R KAUFFMAN	3/22/1965	64	Not Available	Not Available	Not Available	50	10	23	Not Available
CO650038	E R KAUFFMAN	4/12/1966	400	Not Available	Not Available	Not Available	Not Available	15	Not Available	Not Available
CO650039	M A PENTZ JR	4/3/1965	190	Not Available	3	105	30	25	47	Not Available
CO650040	M A PENTZ JR	4/16/1965	190	Not Available	4	107	20	31	49	Not Available
CO650042	E R KAUFFMAN	4/12/1965	38	Not Available	2	20	20	4	25	Not Available
CO650043	M A PENTZ JR	5/18/1965	189	Not Available	3	107	30	21	27	Not Available
CO650044	WM K WOOD	4/15/1965	69	Not Available	12	69	600	10	50	Not Available
CO650045	HOWARD ENGLE	4/29/1965	92	Not Available	2	63	Not Available	6	Not Available	30
CO650046	M A PENTZ JR	6/12/1965	230	Not Available	4	115	40	41	52	Not Available
CO650047	E R KAUFFMAN	6/22/1965	53	Not Available	2	35	42	10	25	Not Available
CO650048	E R KAUFFMAN	7/21/1965	180	Not Available	4	60	3	30	50	Not Available
CO650049	ROBERT D MALONEY	5/20/1965	48	Not Available	2	Not Available	25	6	9	Not Available
CO650051	M A PENTZ JR	5/28/1965	170	Not Available	3	109	25	36	59	Not Available
CO650052	E R KAUFFMAN	11/15/1965	80	Not Available	17	76	500	8	23	Not Available
CO650053	E R KAUFFMAN	6/28/1965	220	Not Available	4	60	5	33	60	Not Available
CO650054	E R KAUFFMAN	6/30/1965	40	Not Available	2	35	20	7	21	Not Available
CO650055	E R KAUFFMAN	7/6/1965	75	Not Available	4	16	10	14	26	Not Available
CO650056	E R KAUFFMAN	6/25/1965	45	Not Available	2	20	60	7	18	Not Available
CO650058	M A PENTZ JR	6/25/1965	170	Not Available	3	101	20	17	24	Not Available
CO650059	E R KAUFFMAN	10/21/1965	37	Not Available	3	20	25	9	13	Not Available
CO650060	E R KAUFFMAN	11/15/1965	140	Not Available	4	108	5	19	27	Not Available
CO650061	M A PENTZ JR	8/19/1964	73	Not Available	6	53	35	10	16	30
CO660001	ROBERT D MALONEY	7/28/1965	60	Not Available	2	Not Available	20	12	15	Not Available
CO660002	E R KAUFMAN	10/28/1965	335	Not Available	2	275	5	15	22	Not Available
CO660003	E R KAUFFMAN	11/2/1965	350	Not Available	2	280	7	15	23	Not Available
CO660005	E R KAUFFMAN	11/9/1965	35	Not Available	4	25	30	8	14	Not Available
CO660006	E R KAUFFMAN	11/1/1965	65	Not Available	3	55	10	12	19	Not Available
CO660007	M C PENTZ	9/1/1965	175	Not Available	3	115	20	20	42	Not Available
CO660008	E R KAUFFMAN	11/8/1965	175	Not Available	4	70	10	12	22	Not Available
CO660010	ROBERT D MALONEY	9/23/1965	90	Not Available	2	78	10	30	37	63
CO660012	M A PENTZ	10/3/1965	230	Not Available	3	110	Not Available	34	64	Not Available
CO660013	E R KAUFFMAN	11/13/1965	42	Not Available	2	15	20	10	18	Not Available
CO660014	WILLIAM K WOOD	2/10/1966	60	Not Available	2	52	40	11	25	Not Available
CO660015	M A PENTZ	10/15/1965	150	Not Available	3	107	Not Available	19	24	Not Available
CO660016	E R KAUFFMAN	2/11/1966	92	Not Available	17	16	1045	9	65	Not Available
CO660017	E R KAUFFMAN	3/19/1966	40	Not Available	2	20	15	8	15	Not Available
CO660019	WILLIAM K WOOD	6/4/1966	200	Not Available	2	190	5	30	60	Not Available
CO660021	M A PENTZ JR	12/2/1965	172	Not Available	3	107	Not Available	12	22	Not Available
CO660022	M A PENTZ JR	12/3/1965	171	Not Available	3	126	25	22	47	Not Available
CO660023	M A PENTZ JR	12/6/1965	179	Not Available	3	117	22	28	47	Not Available
CO660024	E R KAUFFMAN	12/21/1965	350	Not Available	2	285	5	13	28	Not Available
CO660025	M A PENTZ JR	12/13/1965	183	Not Available	4	107	45	31	58	60
CO660027	E R KAUFFMAN	2/17/1966	85	Not Available	17	25	776	10	31	Not Available
CO660028	PAUL E KANARR	12/18/1965	40	Not Available	4	30	1	15	25	35
CO660032	E R KAUFFMAN	1/19/1966	160	Not Available	2	125	6	17	23	Not Available
CO660033	WM AARON	1/6/1966	90	Not Available	4	Not Available	40	16	Not Available	Not Available
CO660034	E R KAUFFMAN	1/21/1966	360	Not Available	4	58	10	13	29	Not Available
CO660035	M A PRENTZ JR	1/11/1966	229	Not Available	4	130	Not Available	24	49	Not Available
CO660036	M A PRENTZ JR	1/3/1966	175	Not Available	3	124	15	29	60	Not Available
CO660037	M A PRENTZ JR	1/5/1966	172	Not Available	3	120	12	21	61	Not Available
CO660038	MA PENTZ JR	1/6/1966	104	Not Available	3	71	35	14	35	Not Available
CO660039	E R KAUFFMAN	3/21/1966	135	Not Available	2	115	60	0	3	Not Available
CO660040	IRWING LARSON	1/25/1966	55	Not Available	2	47	30	17	28	Not Available
